position	UNBOUND	O	OO	OOO	H	OH	OOH	OOOH	HH	OHH	OOHH	OOOHH	HHH	OHHH	OOHHH	OOOHHH
-16.1 231 3027 3316 467 1495 26537 34988 6151 2448 49913 76452 16976 292 5105 7329 0
-16.0 209 3033 3372 444 1537 26417 34840 6214 2550 50000 76069 16789 280 4998 7469 0
-15.9 226 3114 3357 464 1541 26444 34884 6203 2540 49960 76588 16767 289 5082 7327 0
-15.8 237 3101 3430 433 1497 26707 35006 6263 2496 50174 76700 16948 286 5018 7334 0
-15.7 227 3103 3335 432 1521 26764 34720 6201 2525 50308 76566 16975 283 5096 7305 0
-15.6 246 3105 3332 431 1555 26754 34752 6066 2520 50264 77025 16734 298 5094 7415 0
-15.5 236 3065 3295 444 1592 26644 34623 6098 2505 50354 76807 17055 310 5077 7315 0
-15.4 233 3066 3240 448 1563 26630 34872 6190 2520 50477 76795 16775 296 5097 7242 0
-15.3 237 3073 3270 409 1491 26555 35026 6130 2533 50401 77318 17138 289 5170 7338 0
-15.2 229 3053 3347 472 1503 26623 35093 5996 2501 50659 77627 17060 291 5170 7367 0
-15.1 235 3114 3272 451 1516 26505 35075 6222 2522 50745 78011 17171 304 5147 7559 0
-15.0 239 3002 3372 416 1560 26709 35033 6220 2491 50834 77894 17259 297 5146 7489 0
-14.9 209 3085 3361 434 1517 26792 34861 6294 2574 51077 78464 17256 306 5269 7612 0
-14.8 207 3017 3290 398 1447 26578 34926 6305 2527 51396 78526 17341 299 5187 7621 0
-14.7 204 2985 3247 415 1470 26618 34708 6219 2560 51252 78771 17513 265 5388 7525 0
-14.6 189 2932 3250 434 1443 26659 34940 6348 2518 51900 78891 17520 292 5303 7568 0
-14.5 194 2822 3249 391 1478 26444 35193 6352 2529 51801 79181 17626 292 5332 7767 0
-14.4 178 2778 3170 405 1471 26621 35032 6276 2533 51774 79078 17592 305 5240 7721 0
-14.3 189 2808 3199 434 1414 26593 35242 6193 2513 52055 79678 17746 308 5347 7765 0
-14.2 159 2897 3269 413 1404 26276 34950 6330 2429 51792 79592 17879 302 5353 7776 0
-14.1 167 2854 3249 404 1417 25893 34915 6349 2474 51796 80316 17910 276 5322 7772 0
-14.0 159 2804 3179 418 1393 25958 34618 6258 2503 52110 80376 18011 273 5338 7863 0
-13.9 183 2751 3215 436 1363 25988 34857 6292 2489 52205 80362 18058 294 5286 7816 0
-13.8 176 2791 3149 445 1303 25830 34935 6377 2472 52703 81184 18082 295 5321 7846 0
-13.7 172 2746 3121 423 1384 26027 35066 6330 2456 52209 80878 18134 287 5429 8035 0
-13.6 154 2723 3008 407 1355 25829 35092 6213 2391 52880 81369 18200 276 5455 7902 0
-13.5 168 2688 2994 410 1387 25571 35160 6309 2411 52824 81972 18401 275 5487 7919 0
-13.4 180 2668 2944 396 1366 25376 35214 6353 2366 52896 82165 18454 291 5507 7974 0
-13.3 180 2622 3058 362 1340 25236 34981 6279 2326 53092 82970 18523 276 5612 8138 0
-13.2 201 2626 2986 376 1330 25217 34764 6233 2326 53158 83475 18400 298 5532 8079 0
-13.1 189 2606 2992 386 1276 25505 34933 6369 2292 53573 83749 18571 254 5606 8251 0
-13.0 173 2584 2983 383 1327 25357 35127 6262 2360 53643 84517 18484 256 5666 8145 0
-12.9 174 2582 2901 376 1282 25402 35150 6361 2341 53726 84852 18910 281 5572 8239 0
-12.8 158 2569 2937 413 1292 25307 35101 6233 2342 53809 84569 18986 283 5588 8214 0
-12.7 136 2609 2928 374 1242 25367 34997 6322 2362 54095 85699 19143 274 5526 8329 0
-12.6 142 2586 2973 374 1238 25111 34922 6152 2422 54327 85972 19163 287 5694 8469 0
-12.5 151 2547 2926 358 1250 25086 35097 6217 2324 53831 85847 19478 258 5559 8380 0
-12.4 155 2608 2895 350 1253 24889 34675 6301 2383 53822 86184 19470 297 5614 8401 0
-12.3 148 2639 2825 369 1286 24731 34756 6261 2385 54230 86432 19493 255 5625 8374 0
-12.2 160 2574 2807 362 1232 24661 34676 6271 2368 54375 86412 19689 263 5755 8364 0
-12.1 155 2537 2771 338 1265 24660 34312 6306 2436 54079 86402 19685 272 5632 8524 0
-12.0 146 2514 2732 338 1304 24340 34478 6472 2379 54404 86769 20009 270 5679 8548 0
-11.9 161 2527 2758 317 1218 24588 34462 6455 2279 54354 87293 20089 279 5698 8502 0
-11.8 153 2552 2645 337 1278 24455 34598 6317 2262 54057 87405 20187 267 5680 8533 0
-11.7 153 2451 2700 352 1226 24718 34579 6332 2212 54364 87816 20103 276 5606 8449 0
-11.6 154 2430 2732 330 1269 24491 34477 6398 2232 54562 88135 20232 281 5605 8398 0
-11.5 144 2430 2737 358 1247 24547 34388 6350 2292 54524 87696 20254 248 5661 8652 0
-11.4 164 2430 2809 351 1241 24714 34615 6248 2221 54379 88276 20265 278 5683 8581 0
-11.3 167 2362 2788 365 1280 24890 34266 6249 2216 53890 87985 20297 257 5680 8717 0
-11.2 160 2340 2744 351 1283 24766 35002 6186 2253 53691 88354 20455 267 5744 8605 0
-11.1 132 2357 2806 341 1262 24812 34897 6346 2181 53812 88302 20487 283 5633 8828 0
-11.0 138 2383 2821 375 1250 24683 35072 6456 2289 53652 89286 20458 258 5673 8691 0
-10.9 128 2369 2790 367 1225 24698 35190 6545 2332 53408 89600 20741 266 5698 8852 0
-10.8 140 2376 2773 392 1242 24918 34966 6359 2343 53768 89310 20708 266 5637 8901 0
-10.7 141 2294 2875 331 1191 24789 35479 6521 2326 53846 89477 20473 286 5621 8767 0
-10.6 156 2403 2902 381 1219 24829 35195 6606 2410 53704 89799 20793 287 5766 8946 0
